,pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher.1,fielder_2.1,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,PA_flag,AB_flag,Is_Hit,SwungOn,ContactMade_Fair,ContactMade_Foul,BatterTeam,PitcherTeam
1100,SI,2022-07-29,97.6,-2.25,5.93,"Alcantara, Sandy",592192,645261,,foul,,,,,4.0,Mark Canha strikes out swinging.,R,R,R,MIA,NYM,S,,,1,1,2022,-1.54,0.7,-0.31,2.24,596129.0,,643446.0,1,5,Top,,,,,607732,,,8.689168513404272,-141.7189320429511,-5.950306580609178,-22.77238036825731,34.347473542116994,-21.46405537950239,3.29,1.58,168.0,96.7,9.0,96.5,2227.0,5.9,661372,645261,607732,650331,663897,621563,500743,650559,668709,541645,54.57,,,,,,,,45,3,Sinker,4,4,4,4,4,4,4,4,Standard,Standard,234.0,0.0,-0.153,,,0.0,1,0,1,NYM,MIA
1101,SI,2022-07-29,96.4,-2.16,6.0,"Alcantara, Sandy",592192,645261,,foul,,,,,4.0,Mark Canha strikes out swinging.,R,R,R,MIA,NYM,S,,,1,0,2022,-1.45,0.73,-0.31,2.65,596129.0,,643446.0,1,5,Top,,,,,607732,,,8.141945748428979,-140.12156737397288,-4.917528921155548,-21.030311586275836,33.69369358504492,-21.54474328092156,3.29,1.58,179.0,66.9,41.0,95.3,2367.0,5.8,661372,645261,607732,650331,663897,621563,500743,650559,668709,541645,54.67,,,,,,,,45,2,Sinker,4,4,4,4,4,4,4,4,Standard,Standard,231.0,0.0,-0.078,,,0.0,1,0,1,NYM,MIA
1102,SL,2022-07-29,90.0,-2.13,5.98,"Alcantara, Sandy",592192,645261,,ball,,,,,14.0,Mark Canha strikes out swinging.,R,R,R,MIA,NYM,B,,,0,0,2022,0.21,0.56,1.05,2.13,596129.0,,643446.0,1,5,Top,,,,,607732,,,7.439138950543554,-130.87998224709412,-4.739400631418341,0.745959790688581,29.252596730278043,-24.91589380785836,3.35,1.62,,,,89.7,2294.0,6.3,661372,645261,607732,650331,663897,621563,500743,650559,668709,541645,54.21,,,,,,,,45,1,Slider,4,4,4,4,4,4,4,4,Standard,Standard,220.0,0.0,0.054,,,0.0,0,0,0,NYM,MIA
1103,SI,2022-07-29,97.2,-2.18,6.01,"Alcantara, Sandy",643446,645261,single,hit_into_play,,,,,9.0,Jeff McNeil singles on a ground ball to center fielder JJ Bleday.   Daniel Vogelbach to 3rd.,R,L,R,MIA,NYM,X,8.0,ground_ball,0,1,2022,-1.31,0.71,0.41,1.89,,596129.0,,1,5,Top,94.36,96.23,,,607732,,,9.838119041494313,-140.973438851094,-6.988708868715441,-19.840776577444387,34.962751854049706,-21.16972324322888,3.49,1.69,89.0,96.2,4.0,95.8,2223.0,5.9,661372,645261,607732,650331,663897,621563,500743,650559,668709,541645,54.62,0.494,0.481,0.9,1.0,1.0,0.0,4.0,44,2,Sinker,4,4,4,4,4,4,4,4,Standard,Standard,230.0,-0.061,0.696,1.0,1.0,1.0,1,1,1,NYM,MIA
1104,SI,2022-07-29,97.1,-2.14,5.97,"Alcantara, Sandy",643446,645261,,called_strike,,,,,2.0,Jeff McNeil singles on a ground ball to center fielder JJ Bleday.   Daniel Vogelbach to 3rd.,R,L,R,MIA,NYM,S,,,0,0,2022,-1.23,0.93,0.23,3.52,,596129.0,,1,5,Top,,,,,607732,,,9.053120768276353,-140.9918963090244,-3.035194831245515,-18.56287605837016,36.55672464968804,-19.325778524448133,3.62,1.8,,,,95.5,2218.0,5.8,661372,645261,607732,650331,663897,621563,500743,650559,668709,541645,54.68,,,,,,,,44,1,Sinker,4,4,4,4,4,4,4,4,Standard,Standard,232.0,0.0,-0.043,,,0.0,0,0,0,NYM,MIA
1105,CH,2022-07-29,90.6,-1.84,6.0,"Alcantara, Sandy",596129,645261,double,hit_into_play,,,,,7.0,Daniel Vogelbach doubles (12) on a sharp line drive to center fielder JJ Bleday.,R,L,R,MIA,NYM,X,8.0,line_drive,1,1,2022,-1.4,0.68,-0.33,2.08,,,,1,5,Top,143.65,49.12,,,607732,,,6.684084656888028,-131.73746070842307,-5.212893931217107,-17.694494066938002,29.92247803984042,-23.33686202193044,3.27,1.61,272.0,108.7,11.0,89.3,1888.0,5.7,661372,645261,607732,650331,663897,621563,500743,650559,668709,541645,54.8,0.877,0.896,1.25,1.0,1.0,1.0,5.0,43,3,Changeup,4,4,4,4,4,4,4,4,Infield shift,Standard,240.0,-0.057,0.428,1.0,1.0,1.0,1,1,1,NYM,MIA
1106,CH,2022-07-29,91.3,-1.98,6.0,"Alcantara, Sandy",596129,645261,,ball,,,,,13.0,Daniel Vogelbach doubles (12) on a sharp line drive to center fielder JJ Bleday.,R,L,R,MIA,NYM,B,,,0,1,2022,-1.49,0.47,-0.01,0.85,,,,1,5,Top,,,,,607732,,,8.01537906712795,-132.5377573871495,-7.917823996321079,-19.35048334839675,29.74874325981425,-25.065659361470143,3.29,1.61,,,,89.6,2102.0,5.5,661372,645261,607732,650331,663897,621563,500743,650559,668709,541645,55.01,,,,,,,,43,2,Changeup,4,4,4,4,4,4,4,4,Infield shift,Standard,238.0,0.0,0.016,,,0.0,0,0,0,NYM,MIA
1121,FF,2022-07-29,97.6,-2.14,5.97,"Alcantara, Sandy",516782,645261,,ball,,,,,11.0,Starling Marte homers (11) on a fly ball to center field.,R,R,R,MIA,NYM,B,,,1,2,2022,-0.88,1.18,-0.98,4.43,,,,2,4,Top,,,,,607732,,,5.083344271895165,-142.09134275995328,-1.336358446669797,-13.133523023542866,34.25645076629362,-16.14112004587545,3.47,1.59,,,,96.4,2140.0,5.7,661372,645261,607732,650331,663897,621563,500743,650559,668709,541645,54.82,,,,,,,,36,4,4-Seam Fastball,4,3,3,4,3,4,3,4,Standard,Standard,232.0,0.0,0.014,,,0.0,0,0,0,NYM,MIA
1107,SL,2022-07-29,88.0,-2.19,5.95,"Alcantara, Sandy",596129,645261,,called_strike,,,,,5.0,Daniel Vogelbach doubles (12) on a sharp line drive to center fielder JJ Bleday.,R,L,R,MIA,NYM,S,,,0,0,2022,0.26,0.11,-0.2,2.51,,,,1,5,Top,,,,,607732,,,4.27918778731331,-128.19494147890398,-2.503212230532416,2.055123902107683,24.844251635392705,-30.65224611658892,3.33,1.61,,,,87.8,2348.0,6.0,661372,645261,607732,650331,663897,621563,500743,650559,668709,541645,54.53,,,,,,,,43,1,Slider,4,4,4,4,4,4,4,4,Infield shift,Standard,99.0,0.0,-0.024,,,0.0,0,0,0,NYM,MIA
1110,CH,2022-07-29,91.3,-1.97,6.04,"Alcantara, Sandy",624413,645261,,ball,,,,,13.0,"Pete Alonso grounds out, first baseman Lewin Diaz to pitcher Sandy Alcantara.",R,R,R,MIA,NYM,B,,,1,2,2022,-1.52,0.44,-1.11,2.11,,,,0,5,Top,,,,,607732,,,5.37913373664178,-132.71225533785656,-4.84112706789963,-19.12262448477226,31.247461402735865,-26.0485116725074,3.39,1.66,,,,90.0,2098.0,5.8,661372,645261,607732,650331,663897,621563,500743,650559,668709,541645,54.74,,,,,,,,42,6,Changeup,4,4,4,4,4,4,4,4,Infield shift,Standard,242.0,0.0,0.037,,,0.0,0,0,0,NYM,MIA
1111,FF,2022-07-29,98.2,-1.99,6.04,"Alcantara, Sandy",624413,645261,,foul,,,,,12.0,"Pete Alonso grounds out, first baseman Lewin Diaz to pitcher Sandy Alcantara.",R,R,R,MIA,NYM,S,,,1,2,2022,-0.9,1.35,0.12,3.54,,,,0,5,Top,,,,,607732,,,7.6921138512485,-142.72344071783016,-4.337713440612698,-14.073979461904884,35.20804388418104,-12.929188632266133,3.3,1.57,207.0,80.5,19.0,96.9,2063.0,5.8,661372,645261,607732,650331,663897,621563,500743,650559,668709,541645,54.75,,,,,,,,42,5,4-Seam Fastball,4,4,4,4,4,4,4,4,Infield shift,Standard,231.0,0.0,0.0,,,0.0,1,0,1,NYM,MIA
1112,SL,2022-07-29,92.0,-1.82,6.04,"Alcantara, Sandy",624413,645261,,ball,,,,,14.0,"Pete Alonso grounds out, first baseman Lewin Diaz to pitcher Sandy Alcantara.",R,R,R,MIA,NYM,B,,,0,2,2022,-0.35,0.2,1.27,0.39,,,,0,5,Top,,,,,607732,,,8.496265849915996,-133.58859259378454,-8.836284976854897,-5.976294914612977,28.73163600265471,-27.99304691942,3.36,1.57,,,,91.2,2367.0,5.9,661372,645261,607732,650331,663897,621563,500743,650559,668709,541645,54.61,,,,,,,,42,4,Slider,4,4,4,4,4,4,4,4,Infield shift,Standard,231.0,0.0,0.017,,,0.0,0,0,0,NYM,MIA
1113,FF,2022-07-29,96.9,-2.17,5.98,"Alcantara, Sandy",624413,645261,,foul,,,,,11.0,"Pete Alonso grounds out, first baseman Lewin Diaz to pitcher Sandy Alcantara.",R,R,R,MIA,NYM,S,,,0,2,2022,-1.07,1.05,-0.48,3.89,,,,0,5,Top,,,,,607732,,,6.92070238367042,-140.95500998115438,-2.4130648080456,-15.915525672993496,32.63731194072914,-17.84290861054204,3.3,1.57,224.0,79.8,22.0,96.1,2083.0,5.9,661372,645261,607732,650331,663897,621563,500743,650559,668709,541645,54.61,,,,,,,,42,3,4-Seam Fastball,4,4,4,4,4,4,4,4,Infield shift,Standard,234.0,0.0,0.0,,,0.0,1,0,1,NYM,MIA
1114,SI,2022-07-29,96.4,-2.03,6.04,"Alcantara, Sandy",624413,645261,,foul,,,,,13.0,"Pete Alonso grounds out, first baseman Lewin Diaz to pitcher Sandy Alcantara.",R,R,R,MIA,NYM,S,,,0,1,2022,-1.56,0.51,-1.39,2.17,,,,0,5,Top,,,,,607732,,,5.186523637123781,-140.19903589965176,-5.765635258753694,-21.712287806813343,34.323642718166184,-24.300397596260385,3.3,1.57,,,,95.0,2254.0,5.7,661372,645261,607732,650331,663897,621563,500743,650559,668709,541645,54.79,,,,,,,,42,2,Sinker,4,4,4,4,4,4,4,4,Standard,Standard,235.0,0.0,-0.046,,,0.0,1,0,1,NYM,MIA
1115,SL,2022-07-29,87.4,-2.05,6.09,"Alcantara, Sandy",624413,645261,,called_strike,,,,,4.0,"Pete Alonso grounds out, first baseman Lewin Diaz to pitcher Sandy Alcantara.",R,R,R,MIA,NYM,S,,,0,0,2022,-0.17,0.21,-0.46,2.53,,,,0,5,Top,,,,,607732,,,4.1312923812635365,-127.24924783070855,-2.829289207943411,-2.74402972312375,28.063366735175507,-29.46028699218283,3.33,1.57,,,,85.9,2262.0,5.4,661372,645261,607732,650331,663897,621563,500743,650559,668709,541645,55.05,,,,,,,,42,1,Slider,4,4,4,4,4,4,4,4,Standard,Standard,182.0,0.0,-0.034,,,0.0,0,0,0,NYM,MIA
1116,FF,2022-07-29,97.4,-2.01,5.99,"Alcantara, Sandy",596019,645261,strikeout,swinging_strike,,,,,2.0,Francisco Lindor strikes out swinging.,R,L,R,MIA,NYM,S,2.0,,1,2,2022,-1.0,1.21,-0.22,2.69,,,,2,4,Top,,,,,607732,,,7.002848523808217,-141.46190658515684,-5.9805983256548165,-15.126047952177531,35.03947464416114,-14.795710829191725,3.19,1.48,,,,95.4,2223.0,5.5,661372,645261,607732,650331,663897,621563,500743,650559,668709,541645,55.04,,,0.0,1.0,0.0,0.0,,37,4,4-Seam Fastball,4,4,4,4,4,4,4,4,Infield shift,Standard,232.0,0.013,-0.07,1.0,1.0,0.0,1,0,0,NYM,MIA
1117,CH,2022-07-29,92.4,-1.81,6.02,"Alcantara, Sandy",596019,645261,,foul,,,,,9.0,Francisco Lindor strikes out swinging.,R,L,R,MIA,NYM,S,,,1,1,2022,-1.58,0.17,0.48,1.74,,,,2,4,Top,,,,,607732,,,9.166074172640112,-134.08416402614472,-5.32334378180951,-21.104155699891425,32.86392106728266,-28.99168255153928,3.19,1.48,76.0,35.4,35.0,90.8,2039.0,5.8,661372,645261,607732,650331,663897,621563,500743,650559,668709,541645,54.7,,,,,,,,37,3,Changeup,4,4,4,4,4,4,4,4,Infield shift,Standard,238.0,0.0,-0.023,,,0.0,1,0,1,NYM,MIA
1118,CH,2022-07-29,90.6,-1.86,6.11,"Alcantara, Sandy",596019,645261,,foul,,,,,5.0,Francisco Lindor strikes out swinging.,R,L,R,MIA,NYM,S,,,1,0,2022,-1.22,0.5,-0.16,2.08,,,,2,4,Top,,,,,607732,,,6.770385454892952,-131.80489970237,-5.148159677750554,-15.708330120066334,27.923393950918516,-25.47949167920645,3.19,1.48,241.0,83.7,50.0,89.5,1977.0,5.6,661372,645261,607732,650331,663897,621563,500743,650559,668709,541645,54.91,,,,,,,,37,2,Changeup,4,4,4,4,4,4,4,4,Infield shift,Standard,242.0,0.0,-0.021,,,0.0,1,0,1,NYM,MIA
1119,FF,2022-07-29,97.3,-1.95,6.0,"Alcantara, Sandy",596019,645261,,ball,,,,,12.0,Francisco Lindor strikes out swinging.,R,L,R,MIA,NYM,B,,,0,0,2022,-1.08,1.2,0.66,3.72,,,,2,4,Top,,,,,607732,,,9.32071478574114,-141.34853796917463,-3.2999589990882323,-16.632177609800568,33.19510092927734,-15.47260790261044,3.35,1.48,,,,95.9,2271.0,5.6,661372,645261,607732,650331,663897,621563,500743,650559,668709,541645,54.86,,,,,,,,37,1,4-Seam Fastball,4,4,4,4,4,4,4,4,Infield shift,Standard,230.0,0.0,0.015,,,0.0,0,0,0,NYM,MIA
1108,SI,2022-07-29,99.4,-1.98,6.02,"Alcantara, Sandy",624413,645261,field_out,hit_into_play,,,,,14.0,"Pete Alonso grounds out, first baseman Lewin Diaz to pitcher Sandy Alcantara.",R,R,R,MIA,NYM,X,3.0,ground_ball,2,2,2022,-1.6,0.68,0.87,2.16,,,,0,5,Top,142.06,162.33,,,607732,,,11.397390582621242,-144.10315861081153,-6.642587700521974,-25.002559325108734,35.82738073937035,-21.2311982452443,3.3,1.57,3.0,97.0,-37.0,98.0,2295.0,5.9,661372,645261,607732,650331,663897,621563,500743,650559,668709,541645,54.63,0.094,0.085,0.0,1.0,0.0,0.0,2.0,42,8,Sinker,4,4,4,4,4,4,4,4,Infield shift,Standard,231.0,0.03,-0.195,1.0,1.0,0.0,1,1,1,NYM,MIA
1146,SI,2022-07-29,97.7,-2.31,5.99,"Alcantara, Sandy",624413,645261,force_out,hit_into_play,,,,,4.0,"Pete Alonso grounds into a force out, shortstop Miguel Rojas to second baseman Luke Williams.   Francisco Lindor out at 2nd.",R,R,R,MIA,NYM,X,6.0,ground_ball,0,0,2022,-1.37,0.75,-0.46,2.24,516782.0,,596019.0,2,2,Top,108.06,148.6,,,607732,,,8.079380044872376,-141.91183917319688,-6.252719574710612,-20.4451236927086,33.80760852687732,-20.758952799354,3.3,1.57,7.0,92.0,-17.0,96.7,2295.0,5.9,661372,645261,607732,650331,663897,621563,500743,650559,668709,541645,54.58,0.126,0.113,0.0,1.0,0.0,0.0,2.0,20,1,Sinker,3,3,3,3,3,3,3,3,Standard,Standard,232.0,0.05,-0.491,1.0,1.0,0.0,1,1,1,NYM,MIA
1147,SL,2022-07-29,91.8,-2.15,5.96,"Alcantara, Sandy",596019,645261,walk,ball,,,,,13.0,Francisco Lindor walks.,R,L,R,MIA,NYM,B,,,3,2,2022,-0.28,0.46,-0.83,1.83,516782.0,,,2,2,Top,,,,,607732,,,3.938477838328692,-133.5321306748115,-5.514797519389088,-4.297013220774583,30.640688101107813,-25.696185721101607,3.08,1.42,,,,90.9,2264.0,5.9,661372,645261,607732,650331,663897,621563,500743,650559,668709,541645,54.57,,,0.7,1.0,0.0,0.0,,19,6,Slider,3,3,3,3,3,3,3,3,Strategic,Standard,221.0,-0.012,0.148,1.0,0.0,0.0,0,0,0,NYM,MIA
1148,SI,2022-07-29,97.9,-2.11,6.04,"Alcantara, Sandy",596019,645261,,foul,,,,,5.0,Francisco Lindor walks.,R,L,R,MIA,NYM,S,,,3,1,2022,-1.52,0.83,0.17,2.59,516782.0,,,2,2,Top,,,,,607732,,,9.574804602614048,-142.14192451061592,-5.664524212229344,-22.82217819565753,34.11580927044172,-19.722668387594243,3.19,1.48,191.0,82.2,66.0,97.0,2297.0,6.0,661372,645261,607732,650331,663897,621563,500743,650559,668709,541645,54.51,,,,,,,,19,5,Sinker,3,3,3,3,3,3,3,3,Standard,Standard,223.0,0.0,-0.071,,,0.0,1,0,1,NYM,MIA
1175,CH,2022-07-29,92.2,-2.1,6.08,"Alcantara, Sandy",596129,645261,field_out,hit_into_play,,,,,13.0,Daniel Vogelbach lines out to center fielder JJ Bleday.,R,L,R,MIA,NYM,X,8.0,line_drive,0,2,2022,-1.44,0.55,-0.94,1.64,,516782.0,596019.0,2,1,Top,110.4,88.92,,,607732,,,6.054390991478453,-134.00402907566837,-6.580567131043298,-18.711130851744453,30.624172661490043,-24.261744201668066,3.27,1.61,278.0,84.4,21.0,91.6,2202.0,6.1,661372,645261,607732,650331,663897,621563,500743,650559,668709,541645,54.35,0.549,0.52,0.0,1.0,0.0,0.0,4.0,5,3,Changeup,0,0,0,0,0,0,0,0,Standard,Standard,237.0,0.042,-0.289,1.0,1.0,0.0,1,1,1,NYM,MIA
1176,SL,2022-07-29,90.3,-2.27,6.09,"Alcantara, Sandy",596129,645261,,called_strike,,,,,5.0,Daniel Vogelbach lines out to center fielder JJ Bleday.,R,L,R,MIA,NYM,S,,,0,1,2022,0.06,0.27,0.01,2.25,,516782.0,596019.0,2,1,Top,,,,,607732,,,5.488342131527802,-131.34404210072125,-4.137293127680017,-0.4356196737799118,28.397677933498827,-28.368866338545534,3.28,1.61,,,,89.3,2344.0,5.8,661372,645261,607732,650331,663897,621563,500743,650559,668709,541645,54.73,,,,,,,,5,2,Slider,0,0,0,0,0,0,0,0,Standard,Standard,209.0,0.0,-0.095,,,0.0,0,0,0,NYM,MIA
1177,CH,2022-07-29,92.2,-2.23,6.03,"Alcantara, Sandy",596129,645261,,called_strike,,,,,4.0,Daniel Vogelbach lines out to center fielder JJ Bleday.,R,L,R,MIA,NYM,S,,,0,0,2022,-1.33,0.4,-0.43,2.66,,516782.0,596019.0,2,1,Top,,,,,607732,,,7.364126914240816,-133.95890232900305,-3.5318485167881715,-17.66852942076156,30.643666690279183,-26.724575030633268,3.25,1.61,,,,90.7,2028.0,5.6,661372,645261,607732,650331,663897,621563,500743,650559,668709,541645,54.92,,,,,,,,5,1,Changeup,0,0,0,0,0,0,0,0,Strategic,Standard,236.0,0.0,-0.061,,,0.0,0,0,0,NYM,MIA
1178,SL,2022-07-29,91.9,-2.05,6.11,"Alcantara, Sandy",624413,645261,strikeout,swinging_strike,,,,,14.0,Pete Alonso strikes out swinging.,R,R,R,MIA,NYM,S,2.0,,2,2,2022,-0.15,0.48,1.09,1.78,,516782.0,596019.0,1,1,Top,,,,,607732,,,8.186046235846247,-133.43564893399883,-6.072867418279129,-3.5678203087181672,29.898144722169075,-25.23746669431614,3.3,1.57,,,,90.9,2324.0,5.9,661372,645261,607732,650331,663897,621563,500743,650559,668709,541645,54.62,,,0.0,1.0,0.0,0.0,,4,5,Slider,0,0,0,0,0,0,0,0,Standard,Standard,205.0,0.043,-0.385,1.0,1.0,0.0,1,0,0,NYM,MIA
1179,SL,2022-07-29,91.2,-2.15,5.99,"Alcantara, Sandy",624413,645261,,ball,,,,,14.0,Pete Alonso strikes out swinging.,R,R,R,MIA,NYM,B,,,1,2,2022,-0.07,0.36,2.21,0.77,,516782.0,596019.0,1,1,Top,,,,,607732,,,11.005247171322484,-132.2376615882377,-7.876450557794199,-3.3365574741711197,30.148501264507036,-26.295543968665974,3.33,1.57,,,,90.0,2440.0,5.9,661372,645261,607732,650331,663897,621563,500743,650559,668709,541645,54.58,,,,,,,,4,4,Slider,0,0,0,0,0,0,0,0,Standard,Standard,228.0,0.0,0.06,,,0.0,0,0,0,NYM,MIA
1180,CH,2022-07-29,91.4,-2.26,6.1,"Alcantara, Sandy",624413,645261,,foul,,,,,2.0,Pete Alonso strikes out swinging.,R,R,R,MIA,NYM,S,,,1,1,2022,-1.38,0.52,-0.17,2.99,,516782.0,596019.0,1,1,Top,,,,,607732,,,8.17196893169294,-132.78512356475431,-3.0103116280800077,-18.06497116434988,29.234364202700004,-25.583997913081543,3.3,1.57,353.0,103.3,30.0,90.5,2060.0,5.9,661372,645261,607732,650331,663897,621563,500743,650559,668709,541645,54.62,,,,,,,,4,3,Changeup,0,0,0,0,0,0,0,0,Standard,Standard,236.0,0.0,-0.118,,,0.0,1,0,1,NYM,MIA
1181,SI,2022-07-29,97.4,-2.25,6.12,"Alcantara, Sandy",624413,645261,,ball,,,,,3.0,Pete Alonso strikes out swinging.,R,R,R,MIA,NYM,B,,,0,1,2022,-1.4,0.91,0.41,3.25,,516782.0,596019.0,1,1,Top,,,,,607732,,,10.252134823162136,-141.3799155493135,-4.232673163274432,-21.110101115325552,32.31619631608712,-19.181095102926,3.22,1.55,,,,96.5,2207.0,5.9,661372,645261,607732,650331,663897,621563,500743,650559,668709,541645,54.57,,,,,,,,4,2,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,229.0,0.0,0.055,,,0.0,0,0,0,NYM,MIA
1182,FF,2022-07-29,98.2,-2.22,6.07,"Alcantara, Sandy",624413,645261,,foul,,,,,2.0,Pete Alonso strikes out swinging.,R,R,R,MIA,NYM,S,,,0,0,2022,-0.98,1.24,-0.15,2.88,,516782.0,596019.0,1,1,Top,,,,,607732,,,7.792500685882726,-142.67909811781348,-5.907679954579967,-15.309100416921096,35.78099606432156,-14.074689837991006,3.3,1.57,262.0,80.5,32.0,96.9,2220.0,5.8,661372,645261,607732,650331,663897,621563,500743,650559,668709,541645,54.68,,,,,,,,4,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,233.0,0.0,-0.081,,,0.0,1,0,1,NYM,MIA
1183,FF,2022-07-29,98.2,-2.13,6.04,"Alcantara, Sandy",596019,645261,walk,ball,,,,,9.0,Francisco Lindor walks.   Starling Marte to 2nd.,R,L,R,MIA,NYM,B,,,3,2,2022,-1.26,1.08,0.82,1.86,,,516782.0,1,1,Top,,,,,607732,,,10.873116201152891,-142.3427948360653,-8.257319562355818,-19.753515593596106,34.720594034302074,-15.664427406532608,3.1,1.4,,,,97.6,2233.0,6.3,661372,645261,607732,650331,663897,621563,500743,650559,668709,541645,54.17,,,0.7,1.0,0.0,0.0,,3,6,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shift,Standard,231.0,-0.035,0.32,1.0,0.0,0.0,0,0,0,NYM,MIA
1185,CH,2022-07-29,91.7,-2.14,6.0,"Alcantara, Sandy",596019,645261,,foul,,,,,8.0,Francisco Lindor walks.   Starling Marte to 2nd.,R,L,R,MIA,NYM,S,,,2,1,2022,-1.32,0.91,0.26,1.99,,,516782.0,1,1,Top,,,,,607732,,,8.853696779201366,-133.1379250454331,-6.167262057999557,-17.676414110562416,31.43495630409852,-20.08853729439491,3.19,1.48,178.0,71.5,60.0,90.7,2098.0,6.0,661372,645261,607732,650331,663897,621563,500743,650559,668709,541645,54.46,,,,,,,,3,4,Changeup,0,0,0,0,0,0,0,0,Infield shift,Standard,237.0,0.0,-0.086,,,0.0,1,0,1,NYM,MIA
1174,SI,2022-07-29,95.4,-2.3,6.12,"Alcantara, Sandy",643446,645261,,ball,,,,,11.0,Jeff McNeil flies out to left fielder Bryan De La Cruz.,R,L,R,MIA,NYM,B,,,0,0,2022,-1.49,0.57,-1.18,3.06,,,,0,2,Top,,,,,607732,,,6.191859015968875,-138.7882293581044,-3.653634164274964,-20.67273801980334,31.485375995105564,-24.244815881040346,3.56,1.8,,,,94.1,2028.0,5.6,661372,645261,607732,650331,663897,621563,500743,650559,668709,541645,54.95,,,,,,,,13,1,Sinker,3,0,0,3,0,3,0,3,Standard,Standard,230.0,0.0,0.033,,,0.0,0,0,0,NYM,MIA
1186,SL,2022-07-29,90.2,-2.12,6.02,"Alcantara, Sandy",596019,645261,,ball,,,,,14.0,Francisco Lindor walks.   Starling Marte to 2nd.,R,L,R,MIA,NYM,B,,,1,1,2022,-0.36,0.22,1.34,1.42,,,516782.0,1,1,Top,,,,,607732,,,9.306291927984471,-130.94555204986366,-5.817199627905238,-6.350059568553934,30.831780115696738,-28.44071748083739,3.57,1.62,,,,89.1,2249.0,6.0,661372,645261,607732,650331,663897,621563,500743,650559,668709,541645,54.48,,,,,,,,3,3,Slider,0,0,0,0,0,0,0,0,Infield shift,Standard,203.0,0.0,0.073,,,0.0,0,0,0,NYM,MIA
1188,FF,2022-07-29,97.6,-2.2,6.14,"Alcantara, Sandy",596019,645261,,called_strike,,,,,6.0,Francisco Lindor walks.   Starling Marte to 2nd.,R,L,R,MIA,NYM,S,,,0,0,2022,-1.2,1.28,0.78,2.67,,,516782.0,1,1,Top,,,,,607732,,,10.689021739798982,-141.4772379320098,-6.625046025890806,-18.77670514830364,36.93123031413175,-13.550783851570648,3.34,1.48,,,,96.2,2248.0,6.0,661372,645261,607732,650331,663897,621563,500743,650559,668709,541645,54.48,,,,,,,,3,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shift,Standard,228.0,0.0,-0.048,,,0.0,0,0,0,NYM,MIA
1189,CH,2022-07-29,92.3,-2.22,6.08,"Alcantara, Sandy",516782,645261,single,hit_into_play,,,,,9.0,Starling Marte singles on a ground ball to center fielder JJ Bleday.,R,R,R,MIA,NYM,X,8.0,ground_ball,0,2,2022,-1.48,0.26,0.52,1.8,,,,1,1,Top,124.95,123.32,,,607732,,,10.09133810698549,-133.9769589086872,-5.546762215453053,-20.10632862829957,30.64942053870119,-27.914865614544784,3.43,1.59,7.0,102.4,-14.0,91.0,2059.0,5.8,661372,645261,607732,650331,663897,621563,500743,650559,668709,541645,54.71,0.234,0.216,0.9,1.0,1.0,0.0,2.0,2,3,Changeup,0,0,0,0,0,0,0,0,Standard,Standard,239.0,-0.025,0.317,1.0,1.0,1.0,1,1,1,NYM,MIA
1190,CH,2022-07-29,91.0,-2.3,6.18,"Alcantara, Sandy",516782,645261,,foul,,,,,7.0,Starling Marte singles on a ground ball to center fielder JJ Bleday.,R,R,R,MIA,NYM,S,,,0,1,2022,-1.54,0.48,-0.37,2.08,,,,1,1,Top,,,,,607732,,,8.015325950531519,-132.11812087674875,-5.296894546383872,-19.76243377264048,29.85707610381553,-25.55330031324073,3.43,1.59,6.0,105.4,-20.0,89.5,2054.0,5.7,661372,645261,607732,650331,663897,621563,500743,650559,668709,541645,54.85,,,,,,,,2,2,Changeup,0,0,0,0,0,0,0,0,Standard,Standard,235.0,0.0,-0.031,,,0.0,1,0,1,NYM,MIA
